can_close_early,close_time,created_time,event_ticker,exchange_index,expected_expiration_time,expiration_time,expiration_value,floor_strike,last_price_dollars,latest_expiration_time,liquidity_dollars,market_type,no_ask_dollars,no_bid_dollars,no_sub_title,notional_value_dollars,occurrence_datetime,open_interest_fp,open_time,previous_price_dollars,previous_yes_ask_dollars,previous_yes_bid_dollars,price_level_structure,price_ranges,result,rules_primary,rules_secondary,settlement_timer_seconds,settlement_ts,settlement_value_dollars,status,strike_type,ticker,title,updated_time,volume_24h_fp,volume_fp,yes_ask_dollars,yes_ask_size_fp,yes_bid_dollars,yes_bid_size_fp,yes_sub_title
True,2026-05-28T05:45:00Z,2026-05-28T00:01:13.779153Z,KXBTC15M-26MAY280145,0,2026-05-28T05:50:00Z,2026-06-04T05:45:00Z,72889.24,72840.33,0.9990,2026-06-04T05:45:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-05-28T05:50:00Z,0.00,2026-05-28T05:30:00Z,0.9990,1.0000,0.0000,tapered_deci_cent,"[{'end': '0.1000', 'start': '0.0000', 'step': '0.0010'}, {'end': '0.9000', 'start': '0.1000', 'step': '0.0100'}, {'end': '1.0000', 'start': '0.9000', 'step': '0.0010'}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 1:45 AM EDT on May 28, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 1:30 AM EDT on May 28, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-05-28T05:45:04.655435Z,1.0000,finalized,greater_or_equal,KXBTC15M-26MAY280145-45,BTC price up in next 15 mins?,2026-05-28T05:45:04.776976Z,0.00,791011.94,1.0000,0.00,0.0000,0.00,"Target Price: $72,840.33"
True,2026-05-28T05:30:00Z,2026-05-28T00:01:13.006383Z,KXBTC15M-26MAY280130,0,2026-05-28T05:35:00Z,2026-06-04T05:30:00Z,72840.33,72900.33,0.0010,2026-06-04T05:30:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-05-28T05:35:00Z,0.00,2026-05-28T05:15:00Z,0.0010,1.0000,0.0000,tapered_deci_cent,"[{'end': '0.1000', 'start': '0.0000', 'step': '0.0010'}, {'end': '0.9000', 'start': '0.1000', 'step': '0.0100'}, {'end': '1.0000', 'start': '0.9000', 'step': '0.0010'}]",no,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 1:30 AM EDT on May 28, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 1:15 AM EDT on May 28, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-05-28T05:30:04.654044Z,0.0000,finalized,greater_or_equal,KXBTC15M-26MAY280130-30,BTC price up in next 15 mins?,2026-05-28T05:30:04.731076Z,0.00,693140.69,1.0000,0.00,0.0000,0.00,"Target Price: $72,900.33"
True,2026-05-28T05:15:00Z,2026-05-28T00:01:12.273881Z,KXBTC15M-26MAY280115,0,2026-05-28T05:20:00Z,2026-06-04T05:15:00Z,72900.33,73047.92,0.0010,2026-06-04T05:15:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-05-28T05:20:00Z,0.00,2026-05-28T05:00:00Z,0.0010,1.0000,0.0000,tapered_deci_cent,"[{'end': '0.1000', 'start': '0.0000', 'step': '0.0010'}, {'end': '0.9000', 'start': '0.1000', 'step': '0.0100'}, {'end': '1.0000', 'start': '0.9000', 'step': '0.0010'}]",no,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 1:15 AM EDT on May 28, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 1:00 AM EDT on May 28, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-05-28T05:15:04.70851Z,0.0000,finalized,greater_or_equal,KXBTC15M-26MAY280115-15,BTC price up in next 15 mins?,2026-05-28T05:15:04.780241Z,0.00,465131.55,1.0000,0.00,0.0000,0.00,"Target Price: $73,047.92"
True,2026-05-28T05:00:00Z,2026-05-28T00:01:11.182488Z,KXBTC15M-26MAY280100,0,2026-05-28T05:05:00Z,2026-06-04T05:00:00Z,73047.92,73078.95,0.0010,2026-06-04T05:00:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-05-28T05:05:00Z,0.00,2026-05-28T04:45:00Z,0.0010,1.0000,0.0000,tapered_deci_cent,"[{'end': '0.1000', 'start': '0.0000', 'step': '0.0010'}, {'end': '0.9000', 'start': '0.1000', 'step': '0.0100'}, {'end': '1.0000', 'start': '0.9000', 'step': '0.0010'}]",no,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 1:00 AM EDT on May 28, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 12:45 AM EDT on May 28, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-05-28T05:00:04.707463Z,0.0000,finalized,greater_or_equal,KXBTC15M-26MAY280100-00,BTC price up in next 15 mins?,2026-05-28T05:00:04.777203Z,0.00,417051.95,1.0000,0.00,0.0000,0.00,"Target Price: $73,078.95"
True,2026-05-28T04:45:00Z,2026-05-28T00:01:10.493466Z,KXBTC15M-26MAY280045,0,2026-05-28T04:50:00Z,2026-06-04T04:45:00Z,73078.95,72888.63,0.9990,2026-06-04T04:45:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-05-28T04:50:00Z,0.00,2026-05-28T04:30:00Z,0.9990,1.0000,0.0000,tapered_deci_cent,"[{'end': '0.1000', 'start': '0.0000', 'step': '0.0010'}, {'end': '0.9000', 'start': '0.1000', 'step': '0.0100'}, {'end': '1.0000', 'start': '0.9000', 'step': '0.0010'}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 12:45 AM EDT on May 28, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 12:30 AM EDT on May 28, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-05-28T04:45:04.708019Z,1.0000,finalized,greater_or_equal,KXBTC15M-26MAY280045-45,BTC price up in next 15 mins?,2026-05-28T04:45:04.808101Z,0.00,480674.23,1.0000,0.00,0.0000,0.00,"Target Price: $72,888.63"
True,2026-05-28T04:30:00Z,2026-05-28T00:01:09.766799Z,KXBTC15M-26MAY280030,0,2026-05-28T04:35:00Z,2026-06-04T04:30:00Z,72888.63,72961.72,0.0010,2026-06-04T04:30:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-05-28T04:35:00Z,0.00,2026-05-28T04:15:00Z,0.0010,1.0000,0.0000,tapered_deci_cent,"[{'end': '0.1000', 'start': '0.0000', 'step': '0.0010'}, {'end': '0.9000', 'start': '0.1000', 'step': '0.0100'}, {'end': '1.0000', 'start': '0.9000', 'step': '0.0010'}]",no,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 12:30 AM EDT on May 28, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 12:15 AM EDT on May 28, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-05-28T04:30:04.71053Z,0.0000,finalized,greater_or_equal,KXBTC15M-26MAY280030-30,BTC price up in next 15 mins?,2026-05-28T04:30:04.780972Z,0.00,547377.40,1.0000,0.00,0.0000,0.00,"Target Price: $72,961.72"
True,2026-05-28T04:15:00Z,2026-05-28T00:01:08.914756Z,KXBTC15M-26MAY280015,0,2026-05-28T04:20:00Z,2026-06-04T04:15:00Z,72961.72,73167.23,0.0010,2026-06-04T04:15:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-05-28T04:20:00Z,0.00,2026-05-28T04:00:00Z,0.0010,1.0000,0.0000,tapered_deci_cent,"[{'end': '0.1000', 'start': '0.0000', 'step': '0.0010'}, {'end': '0.9000', 'start': '0.1000', 'step': '0.0100'}, {'end': '1.0000', 'start': '0.9000', 'step': '0.0010'}]",no,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 12:15 AM EDT on May 28, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 12:00 AM EDT on May 28, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-05-28T04:15:14.659218Z,0.0000,finalized,greater_or_equal,KXBTC15M-26MAY280015-15,BTC price up in next 15 mins?,2026-05-28T04:15:14.730483Z,0.00,609239.12,1.0000,0.00,0.0000,0.00,"Target Price: $73,167.23"
True,2026-05-28T04:00:00Z,2026-05-27T00:02:19.152701Z,KXBTC15M-26MAY280000,0,2026-05-28T04:05:00Z,2026-06-04T04:00:00Z,73167.23,73329.71,0.0010,2026-06-04T04:00:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-05-28T04:05:00Z,0.00,2026-05-28T03:45:00Z,0.0010,1.0000,0.0000,tapered_deci_cent,"[{'end': '0.1000', 'start': '0.0000', 'step': '0.0010'}, {'end': '0.9000', 'start': '0.1000', 'step': '0.0100'}, {'end': '1.0000', 'start': '0.9000', 'step': '0.0010'}]",no,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 12:00 AM EDT on May 28, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 11:45 PM EDT on May 27, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-05-28T04:00:04.65662Z,0.0000,finalized,greater_or_equal,KXBTC15M-26MAY280000-00,BTC price up in next 15 mins?,2026-05-28T04:00:04.732476Z,0.00,579738.72,1.0000,0.00,0.0000,0.00,"Target Price: $73,329.71"
True,2026-05-28T03:45:00Z,2026-05-27T00:02:18.595423Z,KXBTC15M-26MAY272345,0,2026-05-28T03:50:00Z,2026-06-04T03:45:00Z,73329.71,73648.72,0.0010,2026-06-04T03:45:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-05-28T03:50:00Z,0.00,2026-05-28T03:30:00Z,0.0010,1.0000,0.0000,tapered_deci_cent,"[{'end': '0.1000', 'start': '0.0000', 'step': '0.0010'}, {'end': '0.9000', 'start': '0.1000', 'step': '0.0100'}, {'end': '1.0000', 'start': '0.9000', 'step': '0.0010'}]",no,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 11:45 PM EDT on May 27, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 11:30 PM EDT on May 27, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-05-28T03:45:04.66327Z,0.0000,finalized,greater_or_equal,KXBTC15M-26MAY272345-45,BTC price up in next 15 mins?,2026-05-28T03:45:04.781296Z,0.00,485507.41,1.0000,0.00,0.0000,0.00,"Target Price: $73,648.72"
True,2026-05-28T03:30:00Z,2026-05-27T00:02:18.024101Z,KXBTC15M-26MAY272330,0,2026-05-28T03:35:00Z,2026-06-04T03:30:00Z,73648.72,74089.63,0.0010,2026-06-04T03:30:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-05-28T03:35:00Z,0.00,2026-05-28T03:15:00Z,0.0010,1.0000,0.0000,tapered_deci_cent,"[{'end': '0.1000', 'start': '0.0000', 'step': '0.0010'}, {'end': '0.9000', 'start': '0.1000', 'step': '0.0100'}, {'end': '1.0000', 'start': '0.9000', 'step': '0.0010'}]",no,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 11:30 PM EDT on May 27, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 11:15 PM EDT on May 27, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-05-28T03:30:04.707999Z,0.0000,finalized,greater_or_equal,KXBTC15M-26MAY272330-30,BTC price up in next 15 mins?,2026-05-28T03:30:04.988788Z,0.00,526553.18,1.0000,0.00,0.0000,0.00,"Target Price: $74,089.63"
True,2026-05-28T03:15:00Z,2026-05-27T00:02:17.468825Z,KXBTC15M-26MAY272315,0,2026-05-28T03:20:00Z,2026-06-04T03:15:00Z,74089.63,74154.13,0.0010,2026-06-04T03:15:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-05-28T03:20:00Z,0.00,2026-05-28T03:00:00Z,0.0010,1.0000,0.0000,tapered_deci_cent,"[{'end': '0.1000', 'start': '0.0000', 'step': '0.0010'}, {'end': '0.9000', 'start': '0.1000', 'step': '0.0100'}, {'end': '1.0000', 'start': '0.9000', 'step': '0.0010'}]",no,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 11:15 PM EDT on May 27, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 11:00 PM EDT on May 27, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-05-28T03:15:04.656973Z,0.0000,finalized,greater_or_equal,KXBTC15M-26MAY272315-15,BTC price up in next 15 mins?,2026-05-28T03:15:04.750188Z,0.00,904529.51,1.0000,0.00,0.0000,0.00,"Target Price: $74,154.13"
True,2026-05-28T03:00:00Z,2026-05-27T00:02:16.911549Z,KXBTC15M-26MAY272300,0,2026-05-28T03:05:00Z,2026-06-04T03:00:00Z,74154.13,74143.24,0.9990,2026-06-04T03:00:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-05-28T03:05:00Z,0.00,2026-05-28T02:45:00Z,0.9990,1.0000,0.0000,tapered_deci_cent,"[{'end': '0.1000', 'start': '0.0000', 'step': '0.0010'}, {'end': '0.9000', 'start': '0.1000', 'step': '0.0100'}, {'end': '1.0000', 'start': '0.9000', 'step': '0.0010'}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 11:00 PM EDT on May 27, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 10:45 PM EDT on May 27, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-05-28T03:00:04.784195Z,1.0000,finalized,greater_or_equal,KXBTC15M-26MAY272300-00,BTC price up in next 15 mins?,2026-05-28T03:00:04.980889Z,0.00,620102.04,1.0000,0.00,0.0000,0.00,"Target Price: $74,143.24"
True,2026-05-28T02:45:00Z,2026-05-27T00:02:16.323675Z,KXBTC15M-26MAY272245,0,2026-05-28T02:50:00Z,2026-06-04T02:45:00Z,74143.24,74093.09,0.9990,2026-06-04T02:45:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-05-28T02:50:00Z,0.00,2026-05-28T02:30:00Z,0.9990,1.0000,0.0000,tapered_deci_cent,"[{'end': '0.1000', 'start': '0.0000', 'step': '0.0010'}, {'end': '0.9000', 'start': '0.1000', 'step': '0.0100'}, {'end': '1.0000', 'start': '0.9000', 'step': '0.0010'}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 10:45 PM EDT on May 27, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 10:30 PM EDT on May 27, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-05-28T02:45:04.655357Z,1.0000,finalized,greater_or_equal,KXBTC15M-26MAY272245-45,BTC price up in next 15 mins?,2026-05-28T02:45:04.709101Z,0.00,544918.10,1.0000,0.00,0.0000,0.00,"Target Price: $74,093.09"
True,2026-05-28T02:30:00Z,2026-05-27T00:02:15.789331Z,KXBTC15M-26MAY272230,0,2026-05-28T02:35:00Z,2026-06-04T02:30:00Z,74093.09,74240.47,0.0010,2026-06-04T02:30:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-05-28T02:35:00Z,0.00,2026-05-28T02:15:00Z,0.0010,1.0000,0.0000,tapered_deci_cent,"[{'end': '0.1000', 'start': '0.0000', 'step': '0.0010'}, {'end': '0.9000', 'start': '0.1000', 'step': '0.0100'}, {'end': '1.0000', 'start': '0.9000', 'step': '0.0010'}]",no,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 10:30 PM EDT on May 27, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 10:15 PM EDT on May 27, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-05-28T02:30:04.659366Z,0.0000,finalized,greater_or_equal,KXBTC15M-26MAY272230-30,BTC price up in next 15 mins?,2026-05-28T02:30:04.721695Z,0.00,558139.78,1.0000,0.00,0.0000,0.00,"Target Price: $74,240.47"
True,2026-05-28T02:15:00Z,2026-05-27T00:02:15.331742Z,KXBTC15M-26MAY272215,0,2026-05-28T02:20:00Z,2026-06-04T02:15:00Z,74240.47,74219.2,0.9990,2026-06-04T02:15:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-05-28T02:20:00Z,0.00,2026-05-28T02:00:00Z,0.9990,1.0000,0.0000,tapered_deci_cent,"[{'end': '0.1000', 'start': '0.0000', 'step': '0.0010'}, {'end': '0.9000', 'start': '0.1000', 'step': '0.0100'}, {'end': '1.0000', 'start': '0.9000', 'step': '0.0010'}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 10:15 PM EDT on May 27, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 10:00 PM EDT on May 27, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-05-28T02:15:04.708343Z,1.0000,finalized,greater_or_equal,KXBTC15M-26MAY272215-15,BTC price up in next 15 mins?,2026-05-28T02:15:05.001169Z,0.00,738576.13,1.0000,0.00,0.0000,0.00,"Target Price: $74,219.20"
True,2026-05-28T02:00:00Z,2026-05-27T00:02:14.830516Z,KXBTC15M-26MAY272200,0,2026-05-28T02:05:00Z,2026-06-04T02:00:00Z,74219.20,74151.03,0.9990,2026-06-04T02:00:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-05-28T02:05:00Z,0.00,2026-05-28T01:45:00Z,0.9990,1.0000,0.0000,tapered_deci_cent,"[{'end': '0.1000', 'start': '0.0000', 'step': '0.0010'}, {'end': '0.9000', 'start': '0.1000', 'step': '0.0100'}, {'end': '1.0000', 'start': '0.9000', 'step': '0.0010'}]",yes,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 10:00 PM EDT on May 27, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 9:45 PM EDT on May 27, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-05-28T02:00:04.707627Z,1.0000,finalized,greater_or_equal,KXBTC15M-26MAY272200-00,BTC price up in next 15 mins?,2026-05-28T02:00:04.781688Z,0.00,480835.56,1.0000,0.00,0.0000,0.00,"Target Price: $74,151.03"
True,2026-05-28T01:45:00Z,2026-05-27T00:02:14.183092Z,KXBTC15M-26MAY272145,0,2026-05-28T01:50:00Z,2026-06-04T01:45:00Z,74151.03,74189.63,0.0010,2026-06-04T01:45:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-05-28T01:50:00Z,0.00,2026-05-28T01:30:00Z,0.0010,1.0000,0.0000,tapered_deci_cent,"[{'end': '0.1000', 'start': '0.0000', 'step': '0.0010'}, {'end': '0.9000', 'start': '0.1000', 'step': '0.0100'}, {'end': '1.0000', 'start': '0.9000', 'step': '0.0010'}]",no,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 9:45 PM EDT on May 27, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 9:30 PM EDT on May 27, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-05-28T01:45:04.66482Z,0.0000,finalized,greater_or_equal,KXBTC15M-26MAY272145-45,BTC price up in next 15 mins?,2026-05-28T01:45:04.960176Z,0.00,700284.66,1.0000,0.00,0.0000,0.00,"Target Price: $74,189.63"
True,2026-05-28T01:30:00Z,2026-05-27T00:02:13.573134Z,KXBTC15M-26MAY272130,0,2026-05-28T01:35:00Z,2026-06-04T01:30:00Z,74189.63,74350.92,0.0010,2026-06-04T01:30:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-05-28T01:35:00Z,0.00,2026-05-28T01:15:00Z,0.0010,1.0000,0.0000,tapered_deci_cent,"[{'end': '0.1000', 'start': '0.0000', 'step': '0.0010'}, {'end': '0.9000', 'start': '0.1000', 'step': '0.0100'}, {'end': '1.0000', 'start': '0.9000', 'step': '0.0010'}]",no,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 9:30 PM EDT on May 27, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 9:15 PM EDT on May 27, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-05-28T01:30:04.660098Z,0.0000,finalized,greater_or_equal,KXBTC15M-26MAY272130-30,BTC price up in next 15 mins?,2026-05-28T01:30:04.723613Z,0.00,728796.56,1.0000,0.00,0.0000,0.00,"Target Price: $74,350.92"
True,2026-05-28T01:15:00Z,2026-05-27T00:02:13.047885Z,KXBTC15M-26MAY272115,0,2026-05-28T01:20:00Z,2026-06-04T01:15:00Z,74350.92,74441.92,0.0010,2026-06-04T01:15:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-05-28T01:20:00Z,0.00,2026-05-28T01:00:00Z,0.0010,1.0000,0.0000,tapered_deci_cent,"[{'end': '0.1000', 'start': '0.0000', 'step': '0.0010'}, {'end': '0.9000', 'start': '0.1000', 'step': '0.0100'}, {'end': '1.0000', 'start': '0.9000', 'step': '0.0010'}]",no,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 9:15 PM EDT on May 27, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 9:00 PM EDT on May 27, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-05-28T01:15:04.804796Z,0.0000,finalized,greater_or_equal,KXBTC15M-26MAY272115-15,BTC price up in next 15 mins?,2026-05-28T01:15:05.329513Z,0.00,496462.39,1.0000,0.00,0.0000,0.00,"Target Price: $74,441.92"
True,2026-05-28T01:00:00Z,2026-05-27T00:02:12.614701Z,KXBTC15M-26MAY272100,0,2026-05-28T01:05:00Z,2026-06-04T01:00:00Z,74441.92,74443.15,0.0010,2026-06-04T01:00:00Z,0.0000,binary,1.0000,0.0000,Target price: TBD,1.0000,2026-05-28T01:05:00Z,0.00,2026-05-28T00:45:00Z,0.0010,1.0000,0.0000,tapered_deci_cent,"[{'end': '0.1000', 'start': '0.0000', 'step': '0.0010'}, {'end': '0.9000', 'start': '0.1000', 'step': '0.0100'}, {'end': '1.0000', 'start': '0.9000', 'step': '0.0010'}]",no,"If the simple average of the sixty seconds of CF Benchmarks' BRTI before 9:00 PM EDT on May 27, 2026 is at least the simple average of the sixty seconds of CF Benchmarks' BRTI before 8:45 PM EDT on May 27, 2026, then the market resolves to Yes.","Not all cryptocurrency price data is the same. While checking a source like Google or Coinbase may help guide your decision, the price used to determine this market is based on CF Benchmarks' corresponding Real Time Index (RTI). At the last minute before expiration, 60 RTI prices are collected. The official and final value is the average of these prices, rounded to the nearest 2 decimal places.",1,2026-05-28T01:00:04.656701Z,0.0000,finalized,greater_or_equal,KXBTC15M-26MAY272100-00,BTC price up in next 15 mins?,2026-05-28T01:00:04.746112Z,0.00,752904.46,1.0000,0.00,0.0000,0.00,"Target Price: $74,443.15"
